"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Function.ID","GO.Process","GO.Process.ID","GO.Component","GO.Component.ID","Chromosome.annotation","ID","Entrez.ID","Standard.Error","Probablity"
0.998974957609354,0.662758644961207,-0.461923896815948,-5.74722411126713,-0.0806804654166982,"ydhK///Z2660///ydhK///ECs2354","hypothetical protein///hypothetical protein///putative efflux protein (PET) component of YdhJK efflux pump///hypothetical protein","b1645","transmembrane transporter activity","GO:0022857","transmembrane transport","GO:0055085","plasma membrane///plasma membrane","GO:0005886///GO:0005886","NC_004431.1 (1882650..1884662)///NC_002655.2 (2397041..2399053)///NC_000913.3 (1722121..1724133)///NC_002695.1 (2321847..2323859)","1766271_s_at","1036142",0.226225467411094,0.00318147403379185
0.998974957609354,0.663041241052053,0.461503191736594,-5.74742817822576,0.146470748784061,"nfrA///nfrA///nfrA///ECs0600","bacteriophage N4 receptor, outer membrane subunit///bacteriophage N4 receptor, outer membrane subunit///bacteriophage N4 receptor, outer membrane subunit///bacteriophage N4 receptor, outer membrane subunit","b0568",NA,NA,NA,NA,"cell outer membrane///peptidoglycan-based cell wall","GO:0009279///GO:0009274","NC_004431.1 (631603..634596, complement)///NC_002655.2 (658833..661805, complement)///NC_000913.3 (587982..590954, complement)///NC_002695.1 (659139..662111, complement)","1759437_s_at","1040198",0.411073728803461,0.00318082693119034
0.998974957609354,0.663042006274013,-0.461502052666062,-5.74742873051167,-0.43931724411158,"ECs1185","cI repressor protein","ECs1185",NA,NA,NA,NA,NA,NA,"NC_002695.1 (1256912..1257565, complement)","1765618_at","912404",1.23295760345992,0.00318082518005274
0.998974957609354,0.663126702026222,-0.461375983108983,-5.74748984846491,-0.0955710899380708,"htrC///yjaZ///ECs4912","heat shock protein C///stationary phase growth adaptation protein///protein HtrC","Z5563",NA,NA,"response to temperature stimulus","GO:0009266",NA,NA,"NC_002655.2 (5067428..5067871)///NC_000913.3 (4189786..4190325)///NC_002695.1 (4998682..4999125)","1767331_s_at","960141",0.268296548032803,0.00318063139878226
0.998974957609354,0.663207941437532,-0.461255066200774,-5.74754845407996,-0.252709731845256,"ydfD///Z6079///Z2038///ydfD///ECs1760///ECs2285","hypothetical protein///hypothetical protein///hypothetical protein///Qin prophage; uncharacterized protein///hypothetical protein///hypothetical protein","b1576","molecular_function","GO:0003674","viral release from host cell by cytolysis","GO:0044659","cellular_component","GO:0005575","NC_004431.1 (1331967..1332167, complement)///NC_002655.2 (2326358..2326558)///NC_002655.2 (1853473..1853673, complement)///NC_000913.3 (1649794..1649985)///NC_002695.1 (1761534..1761725, complement)///NC_002695.1 (2251082..2251273)","1765329_s_at","1035110",0.709617549205291,0.0031804455942117
0.998974957609354,0.663229051485636,0.461223647225364,-5.74756367982603,0.104778698560029,"yieL","putative xylanase","b3719",NA,NA,"carbohydrate catabolic process","GO:0016052",NA,NA,"NC_000913.3 (3899408..3900577, complement)","1769274_at","948272",0.294242203174736,0.0031803973239318
0.998974957609354,0.66324067211021,-0.461206351981902,-5.74757206075683,-0.160587627740915,"rsmD///rsmD///rsmD///rsmD","16S rRNA m(2)G966-methyltransferase///16S rRNA m(2)G966-methyltransferase///16S rRNA m(2)G966 methyltransferase, SAM-dependent///16S rRNA m(2)G966-methyltransferase","b3465","protein binding///16S rRNA (guanine(966)-N(2))-methyltransferase activity","GO:0005515///GO:0052913","rRNA base methylation","GO:0070475","cellular_component","GO:0005575","NC_004431.1 (4042889..4043485)///NC_002655.2 (4390864..4391460)///NC_000913.3 (3604393..3604989)///NC_002695.1 (4323640..4324236)","1763344_s_at","1037074",0.450983167153107,0.00318037075412507
0.998974957609354,0.663515348176021,-0.460797591234899,-5.74777005434237,-0.0849835482106727,"caiC","putative crotonobetaine/carnitine-CoA ligase","b0037",NA,NA,"amine catabolic process","GO:0009310","organelle inner membrane///peptidoglycan-based cell wall","GO:0019866///GO:0009274","NC_000913.3 (36271..37824, complement)","1762930_at","944886",0.238873618912703,0.0031797431255134
0.998974957609354,0.663676422839265,0.460557928066315,-5.74788606651653,0.768506651323089,"papG///papG_2","PapG protein///PapG protein","c3583",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3429593..3430603, complement)///NC_004431.1 (4940831..4941841, complement)","1764925_s_at","1039518",2.16125941201832,0.00317937543076542
0.998974957609354,0.663687013293603,0.460542171579076,-5.74789369172013,0.332290004734305,"Z4227///ECs3761","isopentenyl-diphosphate delta-isomerase///isopentenyl-diphosphate delta-isomerase","Z4227",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3838523..3839071)///NC_002695.1 (3771215..3771763)","1760770_s_at","957290",0.934526031134907,0.00317935126455081
0.998974957609354,0.664128908298091,0.459884836434195,-5.74821159004325,0.375659764949425,"cysU","sulfate/thiosulfate transporter subunit","c2958",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2821614..2822447, complement)","1759413_at","1038594",1.05800841529797,0.0031783439266246
0.998974957609354,0.664152878578822,-0.4598491862649,-5.74822881917882,-0.22168232631007,"mutH///mutH///mutH///ECs3688","DNA mismatch repair protein///DNA mismatch repair protein///methyl-directed mismatch repair protein///DNA mismatch repair protein","b2831","DNA binding///endonuclease activity///protein binding///T/G mismatch-specific endonuclease activity","GO:0003677///GO:0004519///GO:0005515///GO:0043765","regulation of DNA recombination///mismatch repair///mismatch repair","GO:0000018///GO:0006298///GO:0006298","mismatch repair complex","GO:0032300","NC_004431.1 (3276983..3277672)///NC_002655.2 (3759360..3760049)///NC_000913.3 (2969662..2970351)///NC_002695.1 (3692062..3692751)","1767299_s_at","1039299",0.624394656226019,0.00317828934101991
0.998974957609354,0.664211876631732,0.459761443352672,-5.74827121866362,0.136990535572034,"c4431","hypothetical protein","c4431",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4217825..4218310)","1764215_s_at","1038087",0.385923785122801,0.00317815501431831
0.998974957609354,0.664304713489685,0.459623382998819,-5.7483379177452,0.151442881957237,"dsbG///dsbG///dsbG///dsbG","disulfide isomerase/thiol-disulfide oxidase///disulfide isomerase/thiol-disulfide oxidase///thiol:disulfide interchange protein, periplasmic///disulfide isomerase/thiol-disulfide oxidase","b0604","protein disulfide isomerase activity///protein disulfide isomerase activity///protein disulfide oxidoreductase activity","GO:0003756///GO:0003756///GO:0015035","regulation of biological process","GO:0050789","cellular_component","GO:0005575","NC_004431.1 (679826..680632, complement)///NC_002655.2 (719079..719825, complement)///NC_000913.3 (637827..638573, complement)///NC_002695.1 (719297..720043, complement)","1762886_s_at","1035712",0.426766459854009,0.00317794371500512
0.998974957609354,0.664553599037082,-0.45925330765398,-5.74851661634249,-0.153182772086542,"yaaA///yaaA///yaaA///ECs0006","hypothetical protein///hypothetical protein///peroxide resistance protein, lowers intracellular iron///hypothetical protein","b0006","molecular_function","GO:0003674","response to hydroperoxide///response to hydroperoxide///response to hydroperoxide","GO:0033194///GO:0033194///GO:0033194","cytosol///cytosol","GO:0005829///GO:0005829","NC_004431.1 (6301..7077, complement)///NC_002655.2 (5700..6476, complement)///NC_000913.3 (5683..6459, complement)///NC_002695.1 (5700..6476, complement)","1764399_s_at","1037723",0.432017322796604,0.00317737767591166
0.998974957609354,0.664611447670577,0.459167301114206,-5.74855812751432,0.0955775965370762,"pdxY///pdxY///pdxY///ECs2345","pyridoxamine kinase///pyridoxamine kinase///pyridoxamine kinase///pyridoxamine kinase","b1636","pyridoxal kinase activity///pyridoxal kinase activity///identical protein binding","GO:0008478///GO:0008478///GO:0042802","pyridoxal 5'-phosphate salvage///pyridoxal 5'-phosphate salvage///pyridoxal metabolic process///vitamin B6 biosynthetic process","GO:0009443///GO:0009443///GO:0042817///GO:0042819","cytosol///cytosol","GO:0005829///GO:0005829","NC_004431.1 (1875555..1876418, complement)///NC_002655.2 (2389945..2390808, complement)///NC_000913.3 (1715026..1715889, complement)///NC_002695.1 (2314753..2315616, complement)","1763488_s_at","1036121",0.269605459251804,0.00317724620103804
0.998974957609354,0.664797878690158,0.458890150989906,-5.74869184594497,0.454363700210683,"Z1625///Z1186///ECs1366","hypothetical protein///hypothetical protein///hypothetical protein","Z1186",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1508168..1508440)///NC_002655.2 (1112560..1112832)///NC_002695.1 (1424394..1424666)","1766695_s_at","959299",1.28244403131278,0.00317682272266969
0.998974957609354,0.664871441472517,-0.458780802967891,-5.74874458345375,-0.0743399974269874,"yjdA///crfC///ECs5091","hypothetical protein///clamp-binding sister replication fork colocalization protein, dynamin-related///hypothetical protein","b4109",NA,NA,NA,NA,NA,NA,"NC_002655.2 (5211569..5213797)///NC_000913.3 (4327135..4329363)///NC_002695.1 (5181584..5183812)","1766059_s_at","960015",0.209875060431846,0.00317665572156677
0.998974957609354,0.664968763442172,-0.458636147554787,-5.74881433169062,-0.0863276538475493,"Z5930///kptA///ECs5289","hypothetical protein///RNA 2'-phosphotransferase///hypothetical protein","Z5930",NA,NA,NA,NA,"cytoplasm","GO:0005737","NC_002655.2 (5445654..5446100)///NC_000913.3 (4560930..4561484)///NC_002695.1 (5415707..5416096)","1764768_s_at","959721",0.243795220360394,0.00317643486692364
0.998974957609354,0.665036649872011,0.458535250437923,-5.74886296914044,0.283303642612987,"c0320","hypothetical protein","c0320",NA,NA,NA,NA,NA,NA,"NC_004431.1 (290959..291114, complement)","1763141_s_at","1036426",0.800244982846703,0.00317628086769265
0.998974957609354,0.665085785481924,0.458462225314309,-5.7488981647818,0.218861817921743,"c0294///c2518","hypothetical protein///TonB dependent receptor","c0294",NA,NA,NA,NA,NA,NA,"NC_004431.1 (274013..276178)///NC_004431.1 (2355304..2357469, complement)","1761094_s_at","1040052",0.618315272556637,0.00317616943347932
0.998974957609354,0.665284291329855,0.458167235315148,-5.74904028771238,0.743985293565333,"c3664///c1274","hypothetical protein///hypothetical protein","c3664",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3500527..3503049)///NC_004431.1 (1228844..1231366)","1761108_s_at","1039690",2.10321587935506,0.00317571949248606
0.998974957609354,0.665520766121453,0.457815881093432,-5.74920945692926,0.871512130535347,"Z0265","hypothetical protein","Z0265",NA,NA,NA,NA,NA,NA,"NC_002655.2 (263864..264007)","1765205_at","957016",2.46561981889776,0.00317518400961812
0.998974957609354,0.665548121825456,-0.457775240170009,-5.74922901695316,-0.538101342685237,"Z3651///ECs3265","aminopeptidase///aminopeptidase","Z3651",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3303641..3304726, complement)///NC_002695.1 (3233681..3234766, complement)","1766596_s_at","957594",1.52249300580121,0.00317512210074477
0.998974957609354,0.665569827840792,-0.457742993306734,-5.74924453587712,-0.0684300857238647,"atpD///atpD///atpD///ECs4674","ATP synthase F0F1 subunit beta///ATP synthase F0F1 subunit beta///F1 sector of membrane-bound ATP synthase, beta subunit///ATP synthase F0F1 subunit beta","b3732","protein binding///ATPase activity///proton-transporting ATP synthase activity, rotational mechanism///proton-transporting ATP synthase activity, rotational mechanism///proton-transporting ATPase activity, rotational mechanism","GO:0005515///GO:0016887///GO:0046933///GO:0046933///GO:0046961","regulation of biological process","GO:0050789","membrane///proton-transporting ATP synthase complex, catalytic core F(1)///proton-transporting ATP synthase complex, catalytic core F(1)","GO:0016020///GO:0045261///GO:0045261","NC_004431.1 (4417026..4418408, complement)///NC_002655.2 (4778418..4779800, complement)///NC_000913.3 (3915993..3917375, complement)///NC_002695.1 (4709437..4710819, complement)","1765594_s_at","1040230",0.193628333855334,0.00317507298309749
0.998974957609354,0.665641856275763,0.45763599042031,-5.74929602423975,0.428297071635134,"c5216","prophage P4 integrase","c5216",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4970125..4971387, complement)","1762239_at","1037536",1.21218376409969,0.00317491002701567
0.998974957609354,0.665694271142496,0.457558128528209,-5.74933348340991,0.350951637990373,"ada","ADA regulatory protein","c2754","DNA-binding transcription factor activity///methylated-DNA-[protein]-cysteine S-methyltransferase activity///protein binding///zinc ion binding","GO:0003700///GO:0003908///GO:0005515///GO:0008270","DNA dealkylation involved in DNA repair///DNA dealkylation involved in DNA repair///cellular response to DNA damage stimulus///peptidyl-cysteine methylation///negative regulation of transcription, DNA-templated///positive regulation of transcription, DNA-templated///DNA demethylation","GO:0006307///GO:0006307///GO:0006974///GO:0018125///GO:0045892///GO:0045893///GO:0080111","cellular_component","GO:0005575","NC_004431.1 (2596284..2597348, complement)","1762808_at","1038183",0.993446601378124,0.00317479147731748
0.998974957609354,0.665735291349688,0.457497195534301,-5.74936279405307,0.138085854275067,"torC///torC///torC///ECs1151","cytochrome c-type protein torC///trimethylamine N-oxide reductase///trimethylamine N-oxide (TMAO) reductase I, cytochrome c-type subunit///trimethylamine N-oxide reductase cytochrome c-type subunit","b0996","protein binding///electron transfer activity///electron transfer activity///heme binding///heme binding///trimethylamine-N-oxide reductase (cytochrome c) activity","GO:0005515///GO:0009055///GO:0009055///GO:0020037///GO:0020037///GO:0050626","aerobic respiration///anaerobic respiration///anaerobic respiration///anaerobic respiration","GO:0009060///GO:0009061///GO:0009061///GO:0009061","integral component of plasma membrane///integral component of membrane///integral component of membrane///oxidoreductase complex","GO:0005887///GO:0016021///GO:0016021///GO:1990204","NC_004431.1 (1092776..1093996)///NC_002655.2 (1321254..1322426)///NC_000913.3 (1058084..1059256)///NC_002695.1 (1236437..1237609)","1762674_s_at","1039281",0.390934757345959,0.00317469871891894
0.998974957609354,0.665800544245605,0.457400270382131,-5.74940941065893,0.352774101637991,"c4223","hypothetical protein","c4223",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4012896..4014995, complement)","1762422_at","1036979",0.998950128815081,0.00317455119849203
0.998974957609354,0.665859863410833,-0.457312163328992,-5.74945177830369,-0.0704398362007232,"c1106///Z1320///yccX///ECs1052","acylphosphatase///acylphosphatase///weak acylphosphatase///acylphosphatase","b0968",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1073732..1074130)///NC_002655.2 (1248758..1249036)///NC_000913.3 (1030064..1030342)///NC_002695.1 (1159535..1159813)","1760656_s_at","1039010",0.199502854686629,0.00317441713002826
0.998974957609354,0.666016358465688,-0.45707973995646,-5.74956350679335,-0.120894344528576,"xylG///xylG///xylG///ECs4450","xylose transporter ATP-binding subunit///xylose transporter ATP-binding subunit///D-xylose ABC transporter dual domain ATPase///xylose transporter ATP-binding protein","b3567","ATP binding///D-xylose transmembrane transporter activity","GO:0005524///GO:0015148","D-ribose transmembrane transport///D-xylose transmembrane transport///D-xylose metabolic process","GO:0015752///GO:0015753///GO:0042732","cellular_component","GO:0005575","NC_004431.1 (4169834..4171375)///NC_002655.2 (4545600..4547141)///NC_000913.3 (3732201..3733742)///NC_002695.1 (4478371..4479912)","1761118_s_at","1037600",0.342576480227781,0.00317406360270081
0.998974957609354,0.666106188187538,0.456946339403416,-5.74962761039921,0.11986887428602,"ptsN///ptsN///ptsN///ECs4083","PTS system transporter subunit IIA-like nitrogen-regulatory protein PtsN///PTS system transporter subunit IIA-like nitrogen-regulatory protein PtsN///sugar-specific enzyme IIA component of PTS///PTS system transporter subunit IIA-like nitrogen-regulatory protein PtsN","b3204","enzyme inhibitor activity///protein binding///protein kinase activator activity///protein kinase activator activity","GO:0004857///GO:0005515///GO:0030295///GO:0030295","response to organonitrogen compound///regulation of ion transmembrane transporter activity///regulation of ion transmembrane transporter activity","GO:0010243///GO:0032412///GO:0032412","cytosol","GO:0005829","NC_004431.1 (3780047..3780562)///NC_002655.2 (4156147..4156638)///NC_000913.3 (3346578..3347069)///NC_002695.1 (4088931..4089422)","1760908_s_at","1040329",0.339769783844564,0.00317386078606138
0.998974957609354,0.66620613748216,0.456797921849859,-5.74969891003758,0.655069541515109,"c3638","N-acetylmannosamine kinase","c3638",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3477696..3478571, complement)","1763602_at","1039598",1.85740588346228,0.00317363521715487
0.998974957609354,0.666290779873906,-0.456672242967956,-5.74975926943804,-0.0986200424991157,"ubiG///ubiG///ubiG///ECs3115","3-demethylubiquinone-9 3-methyltransferase///3-demethylubiquinone-9 3-methyltransferase///bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase///3-demethylubiquinone-9 3-methyltransferase","b2232","protein binding///2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone methyltransferase activity///3-demethylubiquinol-n 3-O-methyltransferase activity///phosphatidylglycerol binding","GO:0005515///GO:0043431///GO:0061542///GO:1901611","ubiquinone biosynthetic process///hyperosmotic salinity response","GO:0006744///GO:0042538","cytosol","GO:0005829","NC_004431.1 (2626420..2627142)///NC_002655.2 (3136606..3137328)///NC_000913.3 (2339567..2340289)///NC_002695.1 (3065337..3066059)","1763043_s_at","1038283",0.279707492200096,0.00317344427209954
0.998974957609354,0.666299613152244,-0.456659127598628,-5.74976556743769,-0.178212492071303,"cycA///cycA///ECs5186","D-alanine/D-serine/glycine permease///D-alanine/D-serine/glycine transporter///D-alanine/D-serine/glycine permease","b4208","beta-alanine transmembrane transporter activity///L-alanine transmembrane transporter activity///glycine transmembrane transporter activity///D-alanine transmembrane transporter activity///D-serine transmembrane transporter activity","GO:0001761///GO:0015180///GO:0015187///GO:0042944///GO:0042945","beta-alanine transport///L-alanine transport///glycine transport///D-alanine transport///D-serine transport","GO:0001762///GO:0015808///GO:0015816///GO:0042941///GO:0042942","plasma membrane///integral component of plasma membrane","GO:0005886///GO:0005887","NC_002655.2 (5315324..5316736)///NC_000913.3 (4429864..4431276)///NC_002695.1 (5285338..5286750)","1761979_s_at","959913",0.50546318580115,0.00317342434923653
0.998974957609354,0.666304085819051,-0.456652486760243,-5.74976875630468,-0.116414430927586,"topA///topA///topA///ECs1846","DNA topoisomerase I///DNA topoisomerase I///DNA topoisomerase I, omega subunit///DNA topoisomerase I","b1274","DNA topoisomerase activity///DNA topoisomerase type I (single strand cut, ATP-independent) activity///protein binding","GO:0003916///GO:0003917///GO:0005515","DNA topological change","GO:0006265","cytosol","GO:0005829","NC_004431.1 (1575317..1577956)///NC_002655.2 (2252824..2255421, complement)///NC_000913.3 (1331048..1333645)///NC_002695.1 (1831755..1834352)","1763143_s_at","1035525",0.33019046066531,0.00317341426173822
0.998974957609354,0.666406678038746,-0.456500168233275,-5.74984188653114,-0.580036976719139,"c3187","hypothetical protein","c3187",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3054043..3055038, complement)","1760401_at","1038938",1.64572879496331,0.00317318293410176
0.998974957609354,0.666422648117816,0.456476458570627,-5.74985326785539,0.202053917526086,"lipA///lipA///lipA///ECs0666","lipoyl synthase///lipoyl synthase///lipoate synthase///lipoyl synthase","b0628","alpha-ketoacid dehydrogenase activity///protein binding///lipoate synthase activity///lipoate synthase activity///4 iron, 4 sulfur cluster binding","GO:0003826///GO:0005515///GO:0016992///GO:0016992///GO:0051539","lipoate biosynthetic process///lipoate biosynthetic process///protein lipoylation","GO:0009107///GO:0009107///GO:0009249","cytoplasm///cytoplasm///cytosol","GO:0005737///GO:0005737///GO:0005829","NC_004431.1 (699842..700807, complement)///NC_002655.2 (740388..741353, complement)///NC_000913.3 (659251..660216, complement)///NC_002695.1 (740607..741572, complement)","1767694_s_at","1036894",0.573313831968524,0.003173146933881
0.998974957609354,0.666607663316304,-0.456201800838335,-5.74998507200792,-0.78879425544196,"ECs4592","hypothetical protein","ECs4592",NA,NA,NA,NA,NA,NA,"NC_002695.1 (4623876..4624109, complement)","1763544_at","915439",2.23949590904772,0.00317273005435577
0.998974957609354,0.66669381811262,0.456073916257878,-5.75004641709204,0.14690186439039,"ybfF///ybfF///ybfF///ECs0717","hypothetical protein///hypothetical protein///acyl-CoA esterase///hypothetical protein","b0686","palmitoyl-CoA hydrolase activity///thiolester hydrolase activity///carboxylic ester hydrolase activity","GO:0016290///GO:0016790///GO:0052689","regulation of biological process","GO:0050789","cytosol","GO:0005829","NC_004431.1 (754434..755198, complement)///NC_002655.2 (791845..792609, complement)///NC_000913.3 (712038..712802, complement)///NC_002695.1 (792062..792826, complement)","1768864_s_at","1037693",0.417191645123887,0.00317253604638957
0.998974957609354,0.666741220648605,0.456003557558936,-5.75008016080212,0.222077003796887,"glpT///glpT","sn-glycerol-3-phosphate transporter///sn-glycerol-3-phosphate transporter","b2240","organophosphate:inorganic phosphate antiporter activity///glycerol-phosphate:inorganic phosphate antiporter activity","GO:0015315///GO:0015527","transport///glycerol transport///glycerol-3-phosphate transmembrane transport","GO:0006810///GO:0015793///GO:0015794","plasma membrane///plasma membrane","GO:0005886///GO:0005886","NC_004431.1 (2637569..2638927, complement)///NC_000913.3 (2351016..2352374, complement)","1761983_s_at","1038297",0.630781413797519,0.00317242933467196
0.998974957609354,0.6668415760845,0.455854610394243,-5.75015157942917,0.0834871021135353,"ydbA///insI///tra8_2///tra8_3///Z1572///Z1133///insI1///insI1///insI1","pseudo///transposase insI///IS30 transposase encoded within prophage CP-933T///IS30 transposase///transposase///transposase///IS30 transposase///IS30 transposase///IS30 transposase","Z1133",NA,NA,NA,NA,NA,NA,"NC_000913.3 (1465392..1467904)///NC_000913.3 (1469242..1469294)///NC_000913.3 (1470518..1474014)///NC_004431.1 (4291966..4293117, complement)///NC_002655.2 (2687188..2688378, complement)///NC_002655.2 (3557855..3558610)///NC_002655.2 (1468088..1468399, complement)///NC_002655.2 (1072481..1072792, complement)///NC_000913.3 (270603..271754)///NC_000913.3 (4507466..4508617, complement)///NC_000913.3 (1469358..1470509)","1763083_s_at","2847750",0.237211950652044,0.00317220349091717
0.998974957609354,0.666892594173312,0.455778893980235,-5.75018787646433,1.0628096896113,"Z2057///ECs1777","endonuclease of prophage CP-933O///endonuclease","Z2057",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1863295..1863654)///NC_002695.1 (1771355..1771714)","1763491_s_at","960528",3.02026343360704,0.00317208871665784
0.998974957609354,0.666899991504599,0.455767915781533,-5.75019313874881,0.145596960687465,"thrS///thrS","threonyl-tRNA synthetase///threonyl-tRNA synthetase","b1719","translation repressor activity, mRNA regulatory element binding///aminoacyl-tRNA editing activity///RNA binding///aminoacyl-tRNA ligase activity///threonine-tRNA ligase activity///threonine-tRNA ligase activity///protein binding///ATP binding///drug binding///zinc ion binding///zinc ion binding///mRNA 5'-UTR binding","GO:0000900///GO:0002161///GO:0003723///GO:0004812///GO:0004829///GO:0004829///GO:0005515///GO:0005524///GO:0008144///GO:0008270///GO:0008270///GO:0048027","regulation of translation///tRNA aminoacylation for protein translation///threonyl-tRNA aminoacylation///threonyl-tRNA aminoacylation///tRNA aminoacylation///negative regulation of translational initiation","GO:0006417///GO:0006418///GO:0006435///GO:0006435///GO:0043039///GO:0045947","cytoplasm///cytosol///cytosol","GO:0005737///GO:0005829///GO:0005829","NC_004431.1 (1956610..1958538, complement)///NC_000913.3 (1800642..1802570, complement)","1764531_s_at","1036459",0.41376341678633,0.00317207207721798
0.998974957609354,0.666953636035534,-0.455688305126708,-5.75023129580368,-0.130074045954458,"hupA///hupA///hupA///ECs4923","transcriptional regulator HU subunit alpha///transcriptional regulator HU subunit alpha///HU, DNA-binding transcriptional regulator, alpha subunit///transcriptional regulator HU subunit alpha","b4000","DNA binding///DNA binding///protein binding///identical protein binding","GO:0003677///GO:0003677///GO:0005515///GO:0042802","transcription, DNA-templated///transcription, DNA-templated///cellular response to DNA damage stimulus","GO:0006351///GO:0006351///GO:0006974","cytosol///cytosol///membrane///HU-DNA complex","GO:0005829///GO:0005829///GO:0016020///GO:1990178","NC_004431.1 (4731488..4731760)///NC_002655.2 (5077852..5078124)///NC_000913.3 (4200281..4200553)///NC_002695.1 (5009106..5009378)","1764083_s_at","1039853",0.36971434014723,0.0031719514265148
0.998974957609354,0.66709510001231,0.455478382730275,-5.75033188141849,0.0817768470259583,"flk///flk///flk///flk","flagella biosynthesis regulator///flagella biosynthesis regulator///putative flagella assembly protein///flagella biosynthesis regulator","b2321","molecular_function","GO:0003674","regulation of biological process","GO:0050789","integral component of plasma membrane","GO:0005887","NC_004431.1 (2719750..2720745)///NC_002655.2 (3234259..3235254)///NC_000913.3 (2437950..2438945)///NC_002695.1 (3164303..3165298)","1764120_s_at","1038421",0.232544526434974,0.0031716334017432
0.998974957609354,0.667245396440248,0.455255378809743,-5.75043868855799,0.101992177254205,"ybfN///ybfN///chiQ///ECs0713","lipoprotein ybfN///hypothetical protein///chitosugar-induced verified lipoprotein///hypothetical protein","b0682",NA,NA,NA,NA,NA,NA,"NC_004431.1 (752186..752512)///NC_002655.2 (789595..789921)///NC_000913.3 (709790..710116)///NC_002695.1 (789814..790140)","1764405_s_at","1038176",0.290171868891403,0.00317129574097084
0.998974957609354,0.667276967881416,0.455208537646831,-5.75046111691198,0.198510498991686,"prpR","propionate catabolism operon regulatory protein","b0330",NA,NA,"fatty acid oxidation","GO:0019395","cytoplasm","GO:0005737","NC_000913.3 (346857..348443, complement)","1765295_at","944987",0.564828512600367,0.00317122484038199
0.998974957609354,0.667344983776606,-0.455107629334725,-5.75050942635376,-0.0847008631402595,"ymfA///ymfA","hypothetical protein///DUF3592 family inner membrane protein","b1122","molecular_function","GO:0003674","movement of cell or subcellular component","GO:0006928","plasma membrane","GO:0005886","NC_004431.1 (1325491..1325994, complement)///NC_000913.3 (1181264..1181725, complement)","1761226_s_at","1035101",0.241055613632199,0.00317107212977746
0.998974957609354,0.667510774301589,0.454861684930345,-5.75062713007411,0.552742560795881,"Z0402///ECs0362","beta-barrel outer membrane protein///AidA-I adhesin-like protein","Z0402",NA,NA,NA,NA,NA,NA,"NC_002655.2 (379670..383719)///NC_002695.1 (379734..383717)","1765690_s_at","957216",1.57393604054186,0.00317070008814033
0.998974957609354,0.667574017949192,-0.454767873516533,-5.75067201082708,-0.630133390903131,"Z4106///ECs3650","flavodoxin///flavodoxin","Z4106",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3712233..3712682, complement)///NC_002695.1 (3644935..3645384, complement)","1768182_s_at","958259",1.79467679016727,0.00317055823909733
0.998974957609354,0.667634454384713,0.454678230420429,-5.75071488946021,0.116293770244738,"holD///holD///holD///ECs5330","DNA polymerase III subunit psi///DNA polymerase III subunit psi///DNA polymerase III, psi subunit///DNA polymerase III subunit psi","b4372","protein binding","GO:0005515","response to radiation","GO:0009314","cellular_component","GO:0005575","NC_004431.1 (5196724..5197137)///NC_002655.2 (5495843..5496256)///NC_000913.3 (4607803..4608216)///NC_002695.1 (5465849..5466262)","1766193_s_at","1037089",0.331280458936466,0.00317042272381561
0.998974957609354,0.667677982307105,0.454613669681466,-5.75074576574289,0.0708320092072903,"ygfJ///ygfJ///mocA///ECs3750","hypothetical protein///hypothetical protein///CTP:molybdopterin cytidylyltransferase///hypothetical protein","b2877",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3311423..3312001)///NC_002655.2 (3820617..3821195)///NC_000913.3 (3015160..3015738)///NC_002695.1 (3753311..3753889)","1769032_s_at","1039340",0.201804385773425,0.00317032514479969
0.998974957609354,0.667846193855415,0.454364198242463,-5.75086503807263,0.181387337948358,"ECs4187","hypothetical protein","ECs4187",NA,NA,NA,NA,NA,NA,"NC_002695.1 (4188427..4188612)","1761689_at","915960",0.517066490121088,0.0031699482338707
0.998974957609354,0.667872724360219,-0.4543248543007,-5.7508838429324,-0.117602743305431,"waaG","UDP-glucose:(heptosyl)lipopolysaccharide alpha-1,3-glucosyltransferase; lipopolysaccharide core biosynthesis protein; lipopolysaccharide glucosyltransferase I","b3631",NA,NA,"SOS response///lipopolysaccharide core region biosynthetic process","GO:0009432///GO:0009244","organelle inner membrane","GO:0019866","NC_000913.3 (3805943..3807067, complement)","1764693_at","948149",0.335269839279077,0.00316988881295582
